village.nom;fiche_enqueteur.date
Ambatoraikitra;2022-02-10
Ambatoraikitra;2022-02-10
Ambatoraikitra;2022-02-17
Ambatoraikitra;2022-02-17
Ambatoraikitra;2022-02-17
Ambatoraikitra;2022-02-17
Ambatoraikitra;2022-02-17
Ambatoraikitra;2022-02-18
Ambatoraikitra;2022-02-18
Ambatoraikitra;2022-02-18
Ambatoraikitra;2022-02-18
Ambatoraikitra;2022-02-18
Ambatoraikitra;2022-02-18
Ambatoraikitra;2022-02-18
Ambatoraikitra;2022-02-18
Ambatoraikitra;2022-02-22
Ambatoraikitra;2022-02-22
Ambatoraikitra;2022-02-22
Ambatoraikitra;2022-02-23
Ambatoraikitra;2022-02-23
Ambatoraikitra;2022-02-23
Ambatoraikitra;2022-02-24
Ambatoraikitra;2022-02-24
Ambatoraikitra;2022-03-01
Ambatoraikitra;2022-03-01
Ambatoraikitra;2022-03-05
Ambatoraikitra;2022-03-08
Ambatoraikitra;2022-03-13
Ambatoraikitra;2022-03-13
Ambatoraikitra;2022-03-13
Ambatoraikitra;2022-03-13
Ambatoraikitra;2022-03-13
Ambatoraikitra;2022-03-13
Ambatoraikitra;2022-03-13
Ambatoraikitra;2022-03-13
Ambatoraikitra;2022-03-14
Ambatoraikitra;2022-03-14
Ambatoraikitra;2022-03-21
Ambatoraikitra;2022-03-21
Ambatoraikitra;2022-03-21
Ambatoraikitra;2022-03-21
Ambatoraikitra;2022-03-22
Ambatoraikitra;2022-03-22
Ambatoraikitra;2022-03-22
Ambatoraikitra;2022-03-22
Ambatoraikitra;2022-03-22
Ambatoraikitra;2022-03-22
Ambatoraikitra;2022-03-22
Ambatoraikitra;2022-03-22
Ambatoraikitra;2022-03-22
Ambatoraikitra;2022-03-25
Ambatoraikitra;2022-03-25
Ambatoraikitra;2022-03-25
Ambatoraikitra;2022-03-31
Ambatoraikitra;2022-03-31
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-01
Ambatoraikitra;2022-04-04
Ambatoraikitra;2022-04-05
Ambatoraikitra;2022-04-08
Ambatoraikitra;2022-04-08
Ambatoraikitra;2022-04-08
Ambatoraikitra;2022-04-08
Ambatoraikitra;2022-04-08
Ambatoraikitra;2022-04-08
Ambatoraikitra;2022-04-09
Ambatoraikitra;2022-04-09
Ambatoraikitra;2022-04-09
Ambatoraikitra;2022-04-09
Ambatoraikitra;2022-04-10
Ambatoraikitra;2022-04-10
Ambatoraikitra;2022-04-10
Ambatoraikitra;2022-04-10
Ambatoraikitra;2022-04-10
Ambatoraikitra;2022-04-10
Ambatoraikitra;2022-04-10
Ambatoraikitra;2022-04-15
Ambatoraikitra;2022-04-15
Ambatoraikitra;2022-04-15
Ambatoraikitra;2022-04-15
Ambatoraikitra;2022-04-15
Ambatoraikitra;2022-04-15
Ambatoraikitra;2022-04-15
Ambatoraikitra;2022-04-16
Ambatoraikitra;2022-04-16
Ambatoraikitra;2022-04-16
Ambatoraikitra;2022-04-16
Ambatoraikitra;2022-04-17
Ambatoraikitra;2022-04-17
Ambatoraikitra;2022-04-17
Ambatoraikitra;2022-04-17
Ambatoraikitra;2022-04-26
Ambatoraikitra;2022-04-26
Ambatoraikitra;2022-04-26
Ambatoraikitra;2022-04-26
Ambatoraikitra;2022-04-26
Ambatoraikitra;2022-04-26
Ambatoraikitra;2022-04-26
Ambatoraikitra;2022-04-26
Ambatoraikitra;2022-04-27
Ambatoraikitra;2022-04-27
Ambatoraikitra;2022-04-27
Ambatoraikitra;2022-04-27
Ambatoraikitra;2022-04-27
Ambatoraikitra;2022-04-27
Ambatoraikitra;2022-04-27
Ambatoraikitra;2022-04-27
